# Constructed from biom file
#OTU ID	Bact89	Bact1z3z2R	Bact5z5z2	Bact3z5z2	Bact183	Bact3z1z2R	Bact1z2z2R	Bact3z4z2	Bact128	Bact3z5z2R	Bact3z3z2	Bact90	Bact197	Bact5z5z2R	Bact127	Bact175zFB	Bact5z1z2	Bact1z5z2	Bact101	Bact5z3z2	Bact3z4z2R	Bact198	Bact1z1z2	Bact180	Bact177	Bact192	Bact5z2z2R	Bact5z1z2R	Bact5z2z2	Bact181	Bact3z3z2R	Bact176	Bact86	Bact194	Bact3z2z2R	Bact5z3z2R	Bact5z4z2	Bact1z3z2	Bact105	Bact5z4z2R	Bact182	Bact196	Bact130	Bact87	Bact184	Bact102	Bact193	Bact103	Bact1z1z2R	Bact126	Bact195	Bact1z4z2	Bact3z1z2	Bact1z5z2R	Bact3z2z2	Bact1z4z2R	Bact190	Bact104	Bact88	Bact179	Bact191	Bact1z2z2	Bact178
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__URHD0088;__	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	7.0	0.0	17.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured Nitrosomonadales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured Rhodospirillaceae bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured alpha proteobacterium	12.0	4.0	27.0	22.0	4.0	12.0	3.0	11.0	7.0	30.0	13.0	21.0	4.0	0.0	12.0	1.0	5.0	2.0	29.0	20.0	13.0	6.0	5.0	3.0	10.0	11.0	20.0	7.0	18.0	0.0	3.0	5.0	13.0	12.0	7.0	20.0	17.0	5.0	0.0	7.0	17.0	9.0	16.0	16.0	2.0	4.0	6.0	19.0	4.0	10.0	2.0	11.0	9.0	4.0	16.0	4.0	12.0	34.0	5.0	3.0	15.0	1.0	7.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured bacterium	115.0	32.0	51.0	61.0	16.0	158.0	64.0	67.0	46.0	65.0	38.0	87.0	19.0	37.0	76.0	14.0	34.0	40.0	121.0	71.0	50.0	19.0	50.0	73.0	48.0	40.0	137.0	35.0	207.0	34.0	23.0	73.0	86.0	60.0	27.0	111.0	66.0	10.0	43.0	49.0	55.0	11.0	50.0	151.0	23.0	28.0	49.0	110.0	40.0	50.0	11.0	35.0	73.0	16.0	23.0	36.0	90.0	67.0	123.0	49.0	19.0	15.0	42.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured bacterium DA111	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	6.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured forest soil bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured proteobacterium	9.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	3.0	23.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	3.0	5.0	3.0	0.0	0.0	2.0	4.0	0.0	3.0	3.0	8.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	5.0	0.0	3.0	0.0	2.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;__	89.0	28.0	82.0	60.0	56.0	110.0	84.0	67.0	57.0	94.0	63.0	136.0	18.0	53.0	89.0	44.0	68.0	67.0	121.0	83.0	58.0	14.0	110.0	74.0	38.0	53.0	112.0	91.0	82.0	52.0	49.0	29.0	103.0	47.0	28.0	82.0	84.0	20.0	31.0	139.0	70.0	32.0	52.0	121.0	30.0	92.0	33.0	138.0	110.0	57.0	14.0	62.0	63.0	41.0	134.0	45.0	44.0	139.0	123.0	14.0	42.0	55.0	39.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;__;__	3.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Holosporales;D_4__Holosporaceae;D_5__uncultured	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	9.0	11.0	9.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured	63.0	69.0	84.0	46.0	169.0	37.0	76.0	44.0	47.0	54.0	182.0	52.0	150.0	113.0	37.0	39.0	27.0	51.0	66.0	51.0	31.0	276.0	32.0	101.0	54.0	84.0	46.0	45.0	56.0	154.0	66.0	65.0	83.0	44.0	26.0	30.0	31.0	27.0	7.0	101.0	77.0	236.0	26.0	60.0	301.0	55.0	369.0	87.0	15.0	77.0	91.0	77.0	24.0	69.0	99.0	59.0	51.0	25.0	56.0	153.0	111.0	41.0	25.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured Methylocystaceae bacterium	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured Rhizomicrobium sp.	11.0	0.0	10.0	18.0	0.0	33.0	0.0	1.0	15.0	34.0	38.0	17.0	0.0	0.0	4.0	2.0	4.0	8.0	18.0	8.0	2.0	0.0	2.0	0.0	0.0	3.0	9.0	4.0	10.0	0.0	6.0	0.0	28.0	6.0	13.0	4.0	10.0	0.0	2.0	0.0	1.0	0.0	57.0	5.0	0.0	5.0	0.0	10.0	3.0	20.0	0.0	5.0	16.0	4.0	2.0	5.0	9.0	44.0	6.0	0.0	0.0	1.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;__	20.0	23.0	24.0	26.0	12.0	9.0	14.0	18.0	16.0	24.0	22.0	35.0	18.0	0.0	10.0	55.0	13.0	41.0	14.0	15.0	19.0	12.0	15.0	9.0	22.0	17.0	10.0	21.0	7.0	8.0	8.0	10.0	11.0	2.0	0.0	9.0	16.0	6.0	3.0	13.0	32.0	12.0	16.0	9.0	29.0	41.0	25.0	28.0	5.0	14.0	5.0	55.0	11.0	32.0	24.0	34.0	7.0	7.0	8.0	17.0	8.0	30.0	6.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Paracaedibacterales;D_4__Paracaedibacteraceae;D_5__Candidatus Paracaedibacter	0.0	0.0	0.0	13.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella	28.0	18.0	72.0	20.0	61.0	56.0	43.0	41.0	6.0	22.0	33.0	5.0	47.0	128.0	3.0	7.0	24.0	12.0	25.0	88.0	43.0	7.0	14.0	73.0	31.0	30.0	86.0	23.0	99.0	123.0	24.0	49.0	22.0	37.0	17.0	67.0	48.0	11.0	53.0	182.0	55.0	117.0	6.0	13.0	20.0	21.0	9.0	9.0	20.0	12.0	18.0	29.0	32.0	15.0	37.0	23.0	39.0	46.0	34.0	29.0	71.0	47.0	34.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__A0839;D_5__uncultured proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__1174-901-12	0.0	0.0	2.0	0.0	5.0	0.0	6.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__FFCH5858	16.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	5.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	18.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	2.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylovirgula	0.0	0.0	3.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	19.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	2.0	12.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	3.0	4.0	0.0	0.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Roseiarcus	24.0	50.0	86.0	103.0	171.0	155.0	232.0	55.0	37.0	95.0	61.0	24.0	181.0	405.0	90.0	50.0	35.0	128.0	52.0	220.0	63.0	149.0	28.0	361.0	51.0	101.0	216.0	32.0	313.0	264.0	7.0	177.0	81.0	71.0	34.0	218.0	101.0	55.0	62.0	511.0	122.0	175.0	33.0	144.0	283.0	42.0	115.0	47.0	24.0	106.0	247.0	134.0	98.0	73.0	21.0	104.0	116.0	27.0	132.0	75.0	139.0	38.0	44.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__alphaI cluster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__uncultured	10.0	5.0	5.0	19.0	6.0	26.0	25.0	8.0	2.0	8.0	10.0	21.0	2.0	7.0	4.0	0.0	31.0	18.0	12.0	4.0	5.0	0.0	20.0	5.0	6.0	0.0	12.0	16.0	31.0	2.0	3.0	28.0	7.0	4.0	6.0	18.0	6.0	2.0	0.0	3.0	12.0	3.0	2.0	22.0	3.0	5.0	0.0	0.0	17.0	8.0	3.0	7.0	28.0	3.0	16.0	9.0	30.0	18.0	9.0	0.0	0.0	35.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;__	4.0	0.0	2.0	0.0	4.0	2.0	16.0	3.0	0.0	0.0	0.0	2.0	5.0	22.0	0.0	0.0	3.0	9.0	0.0	2.0	0.0	8.0	3.0	2.0	0.0	7.0	0.0	5.0	0.0	5.0	2.0	2.0	4.0	2.0	0.0	4.0	0.0	0.0	0.0	13.0	6.0	7.0	2.0	4.0	4.0	0.0	3.0	0.0	3.0	2.0	16.0	13.0	0.0	4.0	2.0	2.0	0.0	0.0	2.0	0.0	5.0	0.0	4.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium	6.0	0.0	0.0	2.0	2.0	8.0	2.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	7.0	3.0	12.0	0.0	9.0	3.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0	3.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	7.0	4.0	0.0	0.0	2.0	5.0	0.0	8.0	0.0	0.0	6.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;__	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3;D_5__uncultured alpha proteobacterium	28.0	9.0	22.0	11.0	0.0	28.0	2.0	14.0	9.0	14.0	17.0	28.0	2.0	0.0	4.0	0.0	16.0	4.0	9.0	11.0	7.0	0.0	9.0	3.0	0.0	6.0	10.0	24.0	11.0	0.0	12.0	3.0	23.0	12.0	16.0	4.0	3.0	5.0	5.0	0.0	0.0	0.0	16.0	6.0	0.0	30.0	6.0	24.0	6.0	2.0	0.0	0.0	11.0	6.0	29.0	2.0	1.0	25.0	7.0	0.0	7.0	16.0	1.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3;__	16.0	31.0	28.0	25.0	8.0	35.0	7.0	46.0	2.0	38.0	40.0	21.0	0.0	2.0	3.0	28.0	12.0	13.0	9.0	32.0	37.0	0.0	0.0	9.0	15.0	8.0	35.0	16.0	16.0	5.0	7.0	5.0	16.0	20.0	1.0	6.0	76.0	12.0	20.0	7.0	29.0	8.0	0.0	20.0	4.0	28.0	3.0	43.0	6.0	5.0	3.0	28.0	13.0	18.0	14.0	9.0	5.0	44.0	28.0	5.0	11.0	9.0	8.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Labraceae;D_5__Labrys	4.0	0.0	16.0	6.0	21.0	8.0	17.0	5.0	2.0	7.0	2.0	5.0	5.0	3.0	3.0	0.0	22.0	1.0	11.0	0.0	0.0	0.0	12.0	7.0	0.0	6.0	7.0	19.0	16.0	13.0	2.0	4.0	8.0	6.0	6.0	2.0	5.0	5.0	4.0	0.0	11.0	0.0	3.0	6.0	0.0	12.0	0.0	0.0	5.0	2.0	0.0	3.0	8.0	0.0	9.0	2.0	5.0	10.0	14.0	2.0	2.0	33.0	5.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured	14.0	0.0	6.0	0.0	0.0	14.0	0.0	0.0	11.0	0.0	3.0	12.0	0.0	3.0	10.0	29.0	30.0	2.0	14.0	2.0	0.0	0.0	11.0	7.0	4.0	0.0	6.0	12.0	12.0	0.0	3.0	21.0	4.0	0.0	4.0	0.0	7.0	0.0	3.0	0.0	11.0	0.0	6.0	4.0	3.0	2.0	0.0	9.0	12.0	3.0	4.0	0.0	10.0	0.0	10.0	0.0	8.0	10.0	4.0	14.0	0.0	11.0	4.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.0	2.0	0.0	2.0	3.0	0.0	2.0	10.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	4.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	15.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Bauldia	7.0	0.0	7.0	4.0	0.0	7.0	2.0	11.0	4.0	2.0	5.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	6.0	4.0	0.0	13.0	2.0	2.0	0.0	3.0	6.0	8.0	0.0	7.0	3.0	4.0	2.0	0.0	6.0	7.0	0.0	0.0	0.0	8.0	2.0	4.0	7.0	0.0	5.0	4.0	4.0	9.0	0.0	0.0	7.0	8.0	0.0	27.0	2.0	8.0	7.0	2.0	0.0	0.0	10.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhodomicrobiaceae;D_5__Rhodomicrobium	6.0	0.0	4.0	34.0	0.0	6.0	0.0	3.0	2.0	11.0	0.0	16.0	2.0	2.0	8.0	40.0	7.0	0.0	4.0	4.0	4.0	0.0	0.0	4.0	2.0	2.0	2.0	3.0	10.0	4.0	8.0	0.0	4.0	16.0	0.0	0.0	0.0	2.0	0.0	8.0	6.0	8.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	8.0	2.0	2.0	2.0	3.0	2.0	5.0	2.0	0.0	0.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Afipia	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	5.0	2.0	6.0	0.0	0.0	0.0	18.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	12.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Bradyrhizobium	133.0	55.0	119.0	159.0	234.0	169.0	288.0	89.0	40.0	226.0	181.0	123.0	132.0	358.0	81.0	151.0	100.0	178.0	189.0	85.0	79.0	227.0	105.0	204.0	98.0	139.0	148.0	94.0	218.0	124.0	106.0	132.0	149.0	109.0	78.0	146.0	117.0	51.0	99.0	189.0	257.0	137.0	52.0	177.0	231.0	139.0	145.0	197.0	93.0	92.0	131.0	194.0	155.0	105.0	147.0	151.0	163.0	168.0	164.0	116.0	55.0	141.0	113.0
